ID;lookupID;Name;Set;Type;Quantity;Raw Price;PSA 10 Price;Raw Total
2262;pokemon-crown-zenith/fighting-energy-holo-157;Fighting Energy;[English] Crown Zenith;Holo;1;2.56;33.96;2.56
3699;pokemon-crown-zenith/friends-in-sinnoh-131;Friends in Sinnoh;[English] Crown Zenith;Normal;1;0.83;27.27;0.83
1273;pokemon-crown-zenith/galarian-meowth-84;Galarian Meowth;[English] Crown Zenith;Normal;4;1.09;28.27;4.36
1415;pokemon-crown-zenith/galarian-mr-mime-30;Galarian Mr. Mime;[English] Crown Zenith;Normal;4;0.79;23.96;3.16
217;pokemon-crown-zenith/galarian-perrserker-85;Galarian Perrserker;[English] Crown Zenith;Normal;1;0.99;27.9;0.99
346;pokemon-crown-zenith/girafarig-61;Girafarig;[English] Crown Zenith;Normal;3;0.79;27.11;2.37
3627;pokemon-crown-zenith/glaceon-vstar-gg40;Glaceon VSTAR #GG40;[English] Crown Zenith;Normal;1;33.6;148.54;33.6
741;pokemon-crown-zenith/gloom-2;Gloom;[English] Crown Zenith;Normal;4;0.66;27.11;2.64
3194;pokemon-crown-zenith/grass-energy-holo-152;Grass Energy;[English] Crown Zenith;Holo;1;2.79;15.19;2.79
20;pokemon-crown-zenith/graveler-68;Graveler;[English] Crown Zenith;Normal;6;0.79;27.11;4.74
1854;pokemon-crown-zenith/great-ball-132;Great Ball;[English] Crown Zenith;Normal;2;0.88;27.46;1.76
986;pokemon-crown-zenith/great-ball-reverse-holo-132;Great Ball;[English] Crown Zenith;Reverse Holo;1;1.35;29.31;1.35
22;pokemon-crown-zenith/grubbin-15;Grubbin;[English] Crown Zenith;Normal;5;0.79;0.0;3.95
1067;pokemon-crown-zenith/hatterene-vmax-66;Hatterene VMAX;[English] Crown Zenith;Normal;1;1.7;21.59;1.7
1891;pokemon-crown-zenith/heliolisk-50;Heliolisk;[English] Crown Zenith;Normal;1;0.96;27.77;0.96
1218;pokemon-crown-zenith/helioptile-49;Helioptile;[English] Crown Zenith;Normal;2;0.79;0.0;1.58
82;pokemon-crown-zenith/helioptile-reverse-holo-49;Helioptile;[English] Crown Zenith;Reverse Holo;4;1.4;20.0;5.6
1448;pokemon-crown-zenith/hisuian-samurott-vstar-gg52;Hisuian Samurott VStar #GG52;[English] Crown Zenith;Normal;3;7.47;48.0;22.41
2108;pokemon-crown-zenith/hoopa-83;Hoopa;[English] Crown Zenith;Normal;1;1.15;13.52;1.15
47;pokemon-crown-zenith/keldeo-gg07;Keldeo #GG07;[English] Crown Zenith;Normal;3;7.04;83.65;21.12
671;pokemon-crown-zenith/koffing-75;Koffing;[English] Crown Zenith;Normal;6;0.79;0.0;4.74
292;pokemon-crown-zenith/kricketot-10;Kricketot;[English] Crown Zenith;Normal;4;0.79;0.0;3.16
691;pokemon-crown-zenith/krokorok-79;Krokorok;[English] Crown Zenith;Normal;2;0.91;27.55;1.82
1294;pokemon-crown-zenith/lairon-88;Lairon;[English] Crown Zenith;Normal;3;1.0;27.93;3.0
387;pokemon-crown-zenith/larvesta-24;Larvesta;[English] Crown Zenith;Normal;7;0.57;26.17;3.99
11;pokemon-crown-zenith/larvesta-reverse-holo-24;Larvesta;[English] Crown Zenith;Reverse Holo;4;1.37;29.22;5.48
3084;pokemon-crown-zenith/liepard-78;Liepard;[English] Crown Zenith;Normal;1;0.99;27.55;0.99
194;pokemon-crown-zenith/lost-vacuum-135;Lost Vacuum;[English] Crown Zenith;Normal;2;1.73;30.26;3.46
154;pokemon-crown-zenith/lost-vacuum-reverse-holo-135;Lost Vacuum;[English] Crown Zenith;Reverse Holo;6;1.15;28.53;6.9
464;pokemon-crown-zenith/lunatone-62;Lunatone;[English] Crown Zenith;Normal;2;0.93;31.6;1.86
136;pokemon-crown-zenith/luvdisc-35;Luvdisc;[English] Crown Zenith;Normal;3;0.79;0.0;2.37
2417;pokemon-crown-zenith/luxio-41;Luxio;[English] Crown Zenith;Normal;3;1.02;28.02;3.06
165;pokemon-crown-zenith/luxio-42;Luxio;[English] Crown Zenith;Normal;2;1.02;28.02;2.04
106;pokemon-crown-zenith/luxray-43;Luxray;[English] Crown Zenith;Normal;3;1.02;27.99;3.06
1227;pokemon-crown-zenith/metang-90;Metang;[English] Crown Zenith;Normal;6;0.79;17.2;4.74
174;pokemon-crown-zenith/nessa-reverse-holo-136;Nessa;[English] Crown Zenith;Reverse Holo;1;1.39;33.34;1.39
102;pokemon-crown-zenith/oddish-1;Oddish;[English] Crown Zenith;Normal;10;0.9;27.58;9.0
2852;pokemon-crown-zenith/oddish-reverse-holo-1;Oddish;[English] Crown Zenith;Reverse Holo;1;1.4;29.31;1.4
2150;pokemon-crown-zenith/oranguru-reverse-holo-119;Oranguru;[English] Crown Zenith;Reverse Holo;1;1.27;28.99;1.27
979;pokemon-crown-zenith/oricorio-gg04;Oricorio #GG04;[English] Crown Zenith;Normal;5;2.06;46.98;10.3
1596;pokemon-crown-zenith/pancham-72;Pancham;[English] Crown Zenith;Normal;7;0.83;27.27;5.81
590;pokemon-crown-zenith/pangoro-80;Pangoro;[English] Crown Zenith;Normal;3;0.9;12.0;2.7
39;pokemon-crown-zenith/pawniard-91;Pawniard;[English] Crown Zenith;Normal;6;0.9;0.0;5.4
721;pokemon-crown-zenith/pawniard-92;Pawniard;[English] Crown Zenith;Normal;6;1.07;28.4;6.42
227;pokemon-crown-zenith/pawniard-reverse-holo-91;Pawniard;[English] Crown Zenith;Reverse Holo;3;1.27;28.99;3.81
3365;pokemon-crown-zenith/pikachu-160;Pikachu;[English] Crown Zenith;Normal;1;31.98;209.2;31.98
597;pokemon-crown-zenith/pincurchin-56;Pincurchin;[English] Crown Zenith;Normal;6;0.82;27.24;4.92
2098;pokemon-crown-zenith/pincurchin-reverse-holo-56;Pincurchin;[English] Crown Zenith;Reverse Holo;1;1.17;28.59;1.17
1204;pokemon-crown-zenith/poke-ball-137;Poke Ball;[English] Crown Zenith;Normal;1;0.96;27.74;0.96
659;pokemon-crown-zenith/pokemon-catcher-138;Pokemon Catcher;[English] Crown Zenith;Normal;3;0.75;26.95;2.25
56;pokemon-crown-zenith/purrloin-77;Purrloin;[English] Crown Zenith;Normal;3;0.74;27.11;2.22
2395;pokemon-crown-zenith/radiant-charjabug-51;Radiant Charjabug;[English] Crown Zenith;Normal;1;1.0;21.46;1.0
841;pokemon-crown-zenith/rare-candy-141;Rare Candy;[English] Crown Zenith;Normal;3;0.84;27.3;2.52
1197;pokemon-crown-zenith/rescue-carrier-142;Rescue Carrier;[English] Crown Zenith;Normal;4;1.06;27.8;4.24
146;pokemon-crown-zenith/riolu-71;Riolu;[English] Crown Zenith;Normal;5;0.79;27.11;3.95
307;pokemon-crown-zenith/rockruff-73;Rockruff;[English] Crown Zenith;Normal;5;0.79;27.11;3.95
369;pokemon-crown-zenith/salandit-27;Salandit;[English] Crown Zenith;Normal;9;0.77;26.98;6.93
184;pokemon-crown-zenith/salazzle-28;Salazzle;[English] Crown Zenith;Normal;6;0.84;27.68;5.04
877;pokemon-crown-zenith/scyther-6;Scyther;[English] Crown Zenith;Normal;5;1.04;28.09;5.2
366;pokemon-crown-zenith/seel-29;Seel;[English] Crown Zenith;Normal;4;0.79;27.11;3.16
214;pokemon-crown-zenith/seel-reverse-holo-29;Seel;[English] Crown Zenith;Reverse Holo;3;1.3;12.0;3.9
140;pokemon-crown-zenith/shaymin-115;Shaymin;[English] Crown Zenith;Normal;2;0.98;27.84;1.96
187;pokemon-crown-zenith/shinx-39;Shinx;[English] Crown Zenith;Normal;5;0.94;27.71;4.7
9;pokemon-crown-zenith/shinx-40;Shinx;[English] Crown Zenith;Normal;6;1.18;28.62;7.08
767;pokemon-crown-zenith/skrelp-81;Skrelp;[English] Crown Zenith;Normal;1;0.79;27.11;0.79
427;pokemon-crown-zenith/snorunt-34;Snorunt;[English] Crown Zenith;Normal;4;0.79;27.11;3.16
139;pokemon-crown-zenith/solrock-69;Solrock;[English] Crown Zenith;Normal;5;1.46;29.75;7.3
1886;pokemon-crown-zenith/solrock-gg15;Solrock #GG15;[English] Crown Zenith;Normal;1;2.39;38.73;2.39
325;pokemon-crown-zenith/starly-110;Starly;[English] Crown Zenith;Normal;5;0.96;0.0;4.8
1454;pokemon-crown-zenith/stoutland-v-116;Stoutland V;[English] Crown Zenith;Normal;3;1.15;16.0;3.45
45;pokemon-crown-zenith/sunkern-7;Sunkern;[English] Crown Zenith;Normal;6;0.69;27.11;4.14
248;pokemon-crown-zenith/sunkern-reverse-holo-7;Sunkern;[English] Crown Zenith;Reverse Holo;3;0.82;27.24;2.46
774;pokemon-crown-zenith/switch-144;Switch;[English] Crown Zenith;Normal;3;0.94;27.99;2.82
596;pokemon-crown-zenith/tangela-4;Tangela;[English] Crown Zenith;Normal;3;0.97;27.8;2.91
101;pokemon-crown-zenith/tangrowth-reverse-holo-5;Tangrowth;[English] Crown Zenith;Reverse Holo;1;1.27;29.0;1.27
3182;pokemon-crown-zenith/tapu-lele-64;Tapu Lele;[English] Crown Zenith;Normal;1;1.24;14.38;1.24
1908;pokemon-crown-zenith/trekking-shoes-145;Trekking Shoes;[English] Crown Zenith;Normal;3;1.2;28.72;3.6
859;pokemon-crown-zenith/trekking-shoes-prize-pack-145;Trekking Shoes [Prize Pack];[English] Crown Zenith;Normal;3;2.36;0.0;7.08
1635;pokemon-crown-zenith/turtwig-gg31;Turtwig #GG31;[English] Crown Zenith;Normal;1;4.49;60.89;4.49
1628;pokemon-crown-zenith/ultra-ball-146;Ultra Ball;[English] Crown Zenith;Normal;5;0.68;26.67;3.4
827;pokemon-crown-zenith/volcanion-26;Volcanion;[English] Crown Zenith;Normal;3;1.22;19.18;3.66
204;pokemon-crown-zenith/volcanion-reverse-holo-26;Volcanion;[English] Crown Zenith;Reverse Holo;3;1.19;13.2;3.57
1669;pokemon-crown-zenith/volcarona-reverse-holo-25;Volcarona;[English] Crown Zenith;Reverse Holo;5;1.11;28.62;5.55
1334;pokemon-crown-zenith/wailmer-31;Wailmer;[English] Crown Zenith;Normal;5;0.79;27.11;3.95
1107;pokemon-crown-zenith/wailmer-reverse-holo-31;Wailmer;[English] Crown Zenith;Reverse Holo;1;1.23;56.0;1.23
491;pokemon-crown-zenith/wooloo-121;Wooloo;[English] Crown Zenith;Normal;4;0.8;27.14;3.2
32;pokemon-crown-zenith/yanma-8;Yanma;[English] Crown Zenith;Normal;6;0.56;0.0;3.36
66;pokemon-crown-zenith/yungoos-117;Yungoos;[English] Crown Zenith;Normal;5;0.99;0.0;4.95
2891;pokemon-crown-zenith/zamazenta-97;Zamazenta;[English] Crown Zenith;Normal;1;1.44;24.0;1.44
2528;pokemon-crown-zenith/zamazenta-v-98;Zamazenta V;[English] Crown Zenith;Normal;1;0.98;22.4;0.98
315;pokemon-crown-zenith/zarude-reverse-holo-16;Zarude;[English] Crown Zenith;Reverse Holo;3;1.34;12.0;4.02
216;pokemon-crown-zenith/zeraora-52;Zeraora;[English] Crown Zenith;Normal;4;0.99;27.9;3.96
1600;pokemon-crown-zenith/zeraora-vmax-54;Zeraora VMAX;[English] Crown Zenith;Normal;1;2.23;20.38;2.23
750;pokemon-destined-rivals/arven's-toedscool-109;Arven's Toedscool;[English] Destined Rivals;Normal;1;2.4;0.0;2.4
930;pokemon-destined-rivals/breloom-6;Breloom;[English] Destined Rivals;Normal;1;0.61;26.93;0.61
2532;pokemon-destined-rivals/buizel-57;Buizel;[English] Destined Rivals;Normal;1;1.07;32.0;1.07
2398;pokemon-destined-rivals/cornerstone-mask-ogerpon-111;Cornerstone Mask Ogerpon;[English] Destined Rivals;Normal;1;1.57;32.35;1.57
2450;pokemon-destined-rivals/hippopotas-105;Hippopotas;[English] Destined Rivals;Normal;1;0.01;0.0;0.01
1797;pokemon-destined-rivals/lurantis-14;Lurantis;[English] Destined Rivals;Normal;1;0.97;28.58;0.97
3605;pokemon-destined-rivals/manectric-reverse-holo-76;Manectric;[English] Destined Rivals;Reverse Holo;1;1.55;31.46;1.55
3162;pokemon-destined-rivals/marnie's-impidimp-134;Marnie's Impidimp;[English] Destined Rivals;Normal;1;1.06;29.54;1.06
1489;pokemon-destined-rivals/medicham-100;Medicham;[English] Destined Rivals;Normal;1;0.52;26.5;0.52
467;pokemon-destined-rivals/mudbray-107;Mudbray;[English] Destined Rivals;Normal;1;1.12;29.38;1.12
728;pokemon-destined-rivals/primeape-reverse-holo-91;Primeape;[English] Destined Rivals;Reverse Holo;1;1.06;29.12;1.06
1851;pokemon-destined-rivals/regirock-ex-101;Regirock ex;[English] Destined Rivals;Normal;1;1.15;28.8;1.15
1127;pokemon-destined-rivals/snover-59;Snover;[English] Destined Rivals;Normal;1;0.57;26.58;0.57
2114;pokemon-destined-rivals/spikemuth-gym-169;Spikemuth Gym;[English] Destined Rivals;Normal;1;1.06;29.09;1.06
3236;pokemon-destined-rivals/team-rocket's-arbok-113;Team Rocket's Arbok;[English] Destined Rivals;Normal;1;0.66;34.36;0.66
2433;pokemon-destined-rivals/team-rocket's-articuno-51;Team Rocket's Articuno;[English] Destined Rivals;Normal;1;1.15;107.6;1.15
1069;pokemon-destined-rivals/team-rocket's-factory-173;Team Rocket's Factory;[English] Destined Rivals;Normal;1;1.51;29.73;1.51
2727;pokemon-destined-rivals/team-rocket's-hypno-80;Team Rocket's Hypno;[English] Destined Rivals;Normal;1;0.78;27.78;0.78
1923;pokemon-destined-rivals/team-rocket's-porygon-153;Team Rocket's Porygon;[English] Destined Rivals;Normal;1;0.98;28.5;0.98
509;pokemon-evolving-skies/bagon-107;Bagon;[English] Evolving Skies;Normal;1;0.76;26.89;0.76
2937;pokemon-evolving-skies/copycat-143;Copycat;[English] Evolving Skies;Normal;1;1.16;29.59;1.16
84;pokemon-evolving-skies/drowzee-61;Drowzee;[English] Evolving Skies;Normal;1;0.82;11.2;0.82
115;pokemon-evolving-skies/eldgoss-holo-16;Eldgoss;[English] Evolving Skies;Holo;1;0.8;0.0;0.8
2894;pokemon-evolving-skies/feebas-37;Feebas;[English] Evolving Skies;Normal;1;1.19;28.07;1.19
3030;pokemon-evolving-skies/hitmonchan-81;Hitmonchan;[English] Evolving Skies;Normal;1;0.98;28.94;0.98
3297;pokemon-evolving-skies/lotad-32;Lotad;[English] Evolving Skies;Normal;1;0.79;27.01;0.79
1449;pokemon-evolving-skies/luvdisc-39;Luvdisc;[English] Evolving Skies;Normal;1;1.14;28.32;1.14
2024;pokemon-evolving-skies/pumpkaboo-76;Pumpkaboo;[English] Evolving Skies;Normal;1;0.97;28.1;0.97
2195;pokemon-evolving-skies/pyroar-23;Pyroar;[English] Evolving Skies;Normal;1;1.03;19.18;1.03
2595;pokemon-evolving-skies/scraggy-98;Scraggy;[English] Evolving Skies;Normal;1;0.73;26.74;0.73
1457;pokemon-evolving-skies/scroll-of-the-flying-dragon-153;Scroll of the Flying Dragon;[English] Evolving Skies;Normal;1;0.79;27.01;0.79
166;pokemon-evolving-skies/seedot-5;Seedot;[English] Evolving Skies;Normal;1;0.52;0.0;0.52
666;pokemon-evolving-skies/seismitoad-90;Seismitoad;[English] Evolving Skies;Normal;1;0.87;27.28;0.87
736;pokemon-evolving-skies/skiploom-3;Skiploom;[English] Evolving Skies;Normal;1;1.0;27.8;1.0
1312;pokemon-evolving-skies/slakoth-129;Slakoth;[English] Evolving Skies;Normal;1;0.79;27.01;0.79
771;pokemon-evolving-skies/swoobat-69;Swoobat;[English] Evolving Skies;Normal;1;0.57;0.0;0.57
1313;pokemon-evolving-skies/tentacool-26;Tentacool;[English] Evolving Skies;Normal;1;0.79;27.95;0.79
1889;pokemon-evolving-skies/ursaring-127;Ursaring;[English] Evolving Skies;Normal;1;0.74;10.74;0.74
3016;pokemon-fusion-strike/bug-catcher-226;Bug Catcher;[English] Fusion Strike;Normal;1;0.79;27.68;0.79
1700;pokemon-fusion-strike/centiskorch-48;Centiskorch;[English] Fusion Strike;Normal;1;0.89;27.38;0.89
1154;pokemon-fusion-strike/chansey-reverse-holo-202;Chansey;[English] Fusion Strike;Reverse Holo;1;0.92;27.5;0.92
2063;pokemon-fusion-strike/charjabug-100;Charjabug;[English] Fusion Strike;Normal;1;1.03;27.92;1.03
1917;pokemon-fusion-strike/chewtle-80;Chewtle;[English] Fusion Strike;Normal;1;1.06;28.02;1.06
2665;pokemon-fusion-strike/cook-228;Cook;[English] Fusion Strike;Normal;1;1.05;27.83;1.05
1563;pokemon-fusion-strike/dewpider-19;Dewpider;[English] Fusion Strike;Normal;1;0.49;0.0;0.49
1396;pokemon-fusion-strike/excadrill-183;Excadrill;[English] Fusion Strike;Normal;1;0.79;27.01;0.79
1864;pokemon-fusion-strike/falinks-155;Falinks;[English] Fusion Strike;Normal;1;0.66;26.52;0.66
1419;pokemon-fusion-strike/galarian-darumaka-71;Galarian Darumaka;[English] Fusion Strike;Normal;1;0.95;27.62;0.95
3045;pokemon-fusion-strike/galarian-darumaka-reverse-holo-71;Galarian Darumaka;[English] Fusion Strike;Reverse Holo;1;1.04;27.95;1.04
1366;pokemon-fusion-strike/genesect-v-185-holo;Genesect V;[English] Fusion Strike;Holo;1;1.19;10.4;1.19
3007;pokemon-fusion-strike/growlithe-32;Growlithe;[English] Fusion Strike;Normal;1;0.94;27.53;0.94
2507;pokemon-fusion-strike/indeedee-127;Indeedee;[English] Fusion Strike;Normal;1;0.86;27.26;0.86
754;pokemon-fusion-strike/judge-235;Judge;[English] Fusion Strike;Normal;1;1.09;28.14;1.09
3588;pokemon-fusion-strike/magcargo-35;Magcargo;[English] Fusion Strike;Normal;1;0.88;27.34;0.88
633;pokemon-fusion-strike/onix-138;Onix;[English] Fusion Strike;Normal;1;0.62;26.38;0.62
117;pokemon-fusion-strike/pansear-37;Pansear;[English] Fusion Strike;Normal;1;0.79;27.01;0.79
1852;pokemon-fusion-strike/tynamo-95;Tynamo;[English] Fusion Strike;Normal;1;0.94;28.07;0.94
2132;pokemon-fusion-strike/vullaby-172;Vullaby;[English] Fusion Strike;Normal;1;1.03;0.0;1.03
1394;pokemon-go/aipom-56;Aipom;[English] Pokemon Go;Normal;22;0.68;26.92;14.96
1462;pokemon-go/aipom-reverse-holo-56;Aipom;[English] Pokemon Go;Reverse Holo;2;1.06;28.06;2.12
2870;pokemon-go/alolan-exeggutor-v-5;Alolan Exeggutor V;[English] Pokemon Go;Normal;1;1.15;16.0;1.15
350;pokemon-go/alolan-exeggutor-v-71;Alolan Exeggutor V;[English] Pokemon Go;Normal;4;2.31;24.59;9.24
188;pokemon-go/alolan-raticate-42;Alolan Raticate;[English] Pokemon Go;Normal;28;0.96;12.79;26.88
2428;pokemon-go/alolan-raticate-reverse-holo-42;Alolan Raticate;[English] Pokemon Go;Reverse Holo;2;1.08;28.15;2.16
265;pokemon-go/alolan-rattata-41;Alolan Rattata;[English] Pokemon Go;Normal;21;0.98;12.79;20.58
1721;pokemon-go/alolan-rattata-reverse-holo-41;Alolan Rattata;[English] Pokemon Go;Reverse Holo;3;0.99;28.06;2.97
486;pokemon-go/ambipom-57;Ambipom;[English] Pokemon Go;Normal;17;0.79;27.04;13.43
1629;pokemon-go/ambipom-reverse-holo-57;Ambipom;[English] Pokemon Go;Reverse Holo;1;1.01;27.87;1.01
1184;pokemon-go/ariados-7;Ariados;[English] Pokemon Go;Normal;17;0.83;27.2;14.11
2357;pokemon-go/ariados-reverse-holo-7;Ariados;[English] Pokemon Go;Reverse Holo;4;1.04;28.0;4.16
511;pokemon-go/articuno-holo-24;Articuno;[English] Pokemon Go;Holo;9;1.16;27.04;10.44
95;pokemon-go/articuno-reverse-holo-24;Articuno;[English] Pokemon Go;Reverse Holo;3;1.59;56.09;4.77
586;pokemon-go/bibarel-60;Bibarel;[English] Pokemon Go;Normal;25;0.97;27.38;24.25
34;pokemon-go/bibarel-reverse-holo-60;Bibarel;[English] Pokemon Go;Reverse Holo;3;1.4;28.58;4.2
1882;pokemon-go/bidoof-59;Bidoof;[English] Pokemon Go;Normal;26;0.97;27.72;25.22
2671;pokemon-go/bidoof-reverse-holo-59;Bidoof;[English] Pokemon Go;Reverse Holo;3;8.81;159.99;26.43
2503;pokemon-go/blanche-64;Blanche;[English] Pokemon Go;Normal;17;0.88;27.42;14.96
3329;pokemon-go/blanche-reverse-holo-64;Blanche;[English] Pokemon Go;Reverse Holo;2;1.02;28.12;2.04
524;pokemon-go/blastoise-holo-17;Blastoise;[English] Pokemon Go;Holo;5;1.55;48.4;7.75
1699;pokemon-go/blastoise-reverse-holo-17;Blastoise;[English] Pokemon Go;Reverse Holo;1;1.98;53.0;1.98
1743;pokemon-go/blissey-cosmos-holo-52;Blissey [Cosmos Holo];[English] Pokemon Go;Holo;1;1.54;46.2;1.54
443;pokemon-go/blissey-holo-52;Blissey;[English] Pokemon Go;Holo;14;1.19;19.49;16.66
3706;pokemon-go/blissey-reverse-holo-52;Blissey;[English] Pokemon Go;Reverse Holo;2;1.37;42.4;2.74
1108;pokemon-go/bulbasaur-1;Bulbasaur;[English] Pokemon Go;Normal;32;1.3;35.47;41.6
286;pokemon-go/bulbasaur-reverse-holo-1;Bulbasaur;[English] Pokemon Go;Reverse Holo;6;1.6;68.24;9.6
2371;pokemon-go/camerupt-14;Camerupt;[English] Pokemon Go;Normal;16;1.05;28.02;16.8
2400;pokemon-go/camerupt-reverse-holo-14;Camerupt;[English] Pokemon Go;Reverse Holo;2;1.32;28.42;2.64
2206;pokemon-go/candela-65;Candela;[English] Pokemon Go;Normal;15;1.07;28.12;16.05
1398;pokemon-go/chansey-51;Chansey;[English] Pokemon Go;Normal;27;0.79;12.79;21.33
480;pokemon-go/chansey-reverse-holo-51;Chansey;[English] Pokemon Go;Reverse Holo;4;1.2;23.96;4.8
395;pokemon-go/charizard-10;Charizard;[English] Pokemon Go;Normal;11;2.18;80.0;23.98
2288;pokemon-go/charizard-reverse-holo-10;Charizard;[English] Pokemon Go;Reverse Holo;5;2.4;82.41;12.0
1053;pokemon-go/charmander-8;Charmander;[English] Pokemon Go;Normal;19;0.8;20.8;15.2
996;pokemon-go/charmander-reverse-holo-8;Charmander;[English] Pokemon Go;Reverse Holo;7;1.6;24.0;11.2
170;pokemon-go/charmeleon-9;Charmeleon;[English] Pokemon Go;Normal;18;1.14;14.8;20.52
3617;pokemon-go/charmeleon-reverse-holo-9;Charmeleon;[English] Pokemon Go;Reverse Holo;1;1.66;19.59;1.66
1766;pokemon-go/conkeldurr-v-40;Conkeldurr V;[English] Pokemon Go;Normal;3;1.45;23.2;4.35
2479;pokemon-go/conkeldurr-v-73;Conkeldurr V;[English] Pokemon Go;Normal;1;1.94;28.02;1.94
3438;pokemon-go/conkeldurr-v-74;Conkeldurr V;[English] Pokemon Go;Normal;1;3.44;33.91;3.44
343;pokemon-go/ditto-holo-53;Ditto;[English] Pokemon Go;Holo;3;3.57;63.14;10.71
815;pokemon-go/dragonite-v-49;Dragonite V;[English] Pokemon Go;Normal;4;2.36;71.2;9.44
3399;pokemon-go/dragonite-v-76;Dragonite V;[English] Pokemon Go;Normal;2;7.27;62.0;14.54
1391;pokemon-go/dragonite-vstar-50;Dragonite VSTAR;[English] Pokemon Go;Normal;2;2.39;33.56;4.78
1888;pokemon-go/eevee-54;Eevee;[English] Pokemon Go;Normal;29;0.8;40.8;23.2
334;pokemon-go/eevee-reverse-holo-54;Eevee;[English] Pokemon Go;Reverse Holo;4;1.27;25.4;5.08
809;pokemon-go/egg-incubator-66;Egg Incubator;[English] Pokemon Go;Normal;23;1.47;29.72;33.81
239;pokemon-go/golisopod-holo-26;Golisopod;[English] Pokemon Go;Holo;10;1.07;31.96;10.7
3569;pokemon-go/golisopod-reverse-holo-26;Golisopod;[English] Pokemon Go;Reverse Holo;2;1.25;48.0;2.5
1625;pokemon-go/gyarados-holo-22;Gyarados;[English] Pokemon Go;Holo;11;1.3;29.37;14.3
3344;pokemon-go/gyarados-reverse-holo-22;Gyarados;[English] Pokemon Go;Reverse Holo;2;1.43;29.29;2.86
288;pokemon-go/ivysaur-2;Ivysaur;[English] Pokemon Go;Normal;16;1.48;12.79;23.68
3653;pokemon-go/ivysaur-reverse-holo-2;Ivysaur;[English] Pokemon Go;Reverse Holo;1;1.59;23.99;1.59
669;pokemon-go/lapras-holo-23;Lapras;[English] Pokemon Go;Holo;4;1.04;24.01;4.16
1898;pokemon-go/lapras-reverse-holo-23;Lapras;[English] Pokemon Go;Reverse Holo;1;1.14;63.95;1.14
1322;pokemon-go/larvitar-37;Larvitar;[English] Pokemon Go;Normal;29;0.58;12.79;16.82
67;pokemon-go/larvitar-reverse-holo-37;Larvitar;[English] Pokemon Go;Reverse Holo;2;1.29;28.58;2.58
230;pokemon-go/lunatone-34;Lunatone;[English] Pokemon Go;Normal;16;1.12;28.24;17.92
972;pokemon-go/lunatone-reverse-holo-34;Lunatone;[English] Pokemon Go;Reverse Holo;4;1.2;28.77;4.8
748;pokemon-go/lure-module-67;Lure Module;[English] Pokemon Go;Normal;23;1.0;27.54;23.0
903;pokemon-go/lure-module-reverse-holo-67;Lure Module;[English] Pokemon Go;Reverse Holo;3;1.14;27.63;3.42
